,BEST4+ cell,Enterocyte progenitor cell subset 2,Enterocyte progenitor cell subset 3,Enterocyte subset 1,Enterocyte subset 2,Enteroendocrine cell subset 1,Enteroendocrine cell subset 2,Goblet cell subset 1,Goblet cell subset 2,Goblet cell subset 3,Goblet progenitor,Mature enterocyte subset 1,Mature enterocyte subset 2,Microfold cell,Mixed cell types,Paneth cell,Stem cell,Transit amplifying cell subset 1,Transit amplifying cell subset 2,Transit amplifying cell subset 3,Tuft cell,enterocyte progenitor subset 1
JOSD1,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.6931472,0.0,0.6931472,0.6931472,0.6931472,0.6931472,0.0,0.6931472,0.0,0.6931472,0.6931472,0.6931472,0.6931472,0.0,0.6931472
GTPBP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0
RPL3,3.2580965,3.1780539,3.637586,3.4965076,2.944439,3.0910425,2.9957323,3.3322046,2.3978953,3.3322046,3.1354942,2.7725887,2.3978953,3.0910425,3.2580965,2.9957323,3.6242518,3.4339871,3.4339871,3.5263605,2.8332133,3.4965076
ATF4,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,1.0986123,0.6931472,0.6931472,1.0986123,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472
RPS19BP1,0.6931472,0.6931472,1.0986123,0.6931472,0.6931472,0.6931472,0.6931472,1.0986123,0.6931472,0.6931472,1.0986123,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,1.0986123,1.0986123,1.0986123,0.6931472,1.0986123
TNRC6B,1.609438,1.609438,1.3862944,1.609438,1.609438,1.9459101,1.9459101,1.609438,1.9459101,1.7917595,1.609438,1.7917595,1.609438,1.609438,1.609438,1.609438,1.609438,1.3862944,1.3862944,1.3862944,1.7917595,1.3862944
ADSL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.6931472,0.0,0.0,0.0
SGSM3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MRTFA,1.0986123,1.0986123,0.6931472,0.6931472,0.6931472,1.0986123,1.0986123,1.3862944,1.609438,1.0986123,1.3862944,0.6931472,0.6931472,1.3862944,0.6931472,1.2424533,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472
ST13,1.609438,1.3862944,1.609438,1.3862944,1.3862944,1.3862944,1.3862944,1.3862944,1.0986123,1.609438,1.609438,1.0986123,1.3862944,1.609438,1.3862944,1.0986123,1.7917595,1.609438,1.7917595,1.609438,1.3862944,1.609438
RBX1,1.0986123,1.0986123,1.0986123,1.0986123,1.0986123,0.6931472,1.0986123,1.0986123,0.6931472,1.0986123,1.3862944,1.0986123,1.0986123,1.0986123,0.6931472,0.6931472,1.0986123,1.3862944,1.0986123,1.0986123,0.6931472,1.0986123
EP300,1.0986123,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,1.0986123,1.0986123,1.0986123,1.0986123,1.0986123,0.6931472,0.6931472,1.0986123,0.6931472,0.6931472,0.6931472,0.6931472,1.0986123,0.6931472,1.0986123,0.6931472
RANGAP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.6931472,0.0,0.0,0.0
TOB2,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.0,0.0,0.6931472,0.0,0.6931472,0.6931472,0.6931472,0.6931472,0.0,0.6931472,0.0,0.6931472,0.6931472,0.6931472,0.6931472,0.0,0.6931472
PHF5A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0
ACO2,1.0986123,1.0986123,0.6931472,1.0986123,1.3862944,0.6931472,0.6931472,1.0986123,1.0986123,1.0986123,1.0986123,1.7917595,1.609438,0.6931472,0.6931472,0.6931472,0.6931472,1.0986123,1.0986123,1.0986123,0.6931472,0.6931472
PMM1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.6931472,0.0,0.6931472,0.0,0.0
DESI1,0.0,0.0,0.6931472,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.6931472,0.0,0.0
XRCC6,1.0986123,1.0986123,1.3862944,1.0986123,1.0986123,1.0986123,1.0986123,1.0986123,0.6931472,1.3862944,1.3862944,0.6931472,0.6931472,1.0986123,1.0986123,0.6931472,1.0986123,1.3862944,1.3862944,1.3862944,1.0986123,1.3862944
SNU13,1.0986123,1.0986123,1.3862944,1.0986123,0.6931472,0.6931472,1.0986123,1.0986123,0.6931472,1.0986123,1.3862944,0.6931472,0.6931472,0.6931472,1.0986123,0.6931472,1.0986123,1.3862944,1.0986123,1.3862944,0.6931472,1.0986123
SREBF2,1.0986123,1.0986123,1.0986123,0.6931472,1.3862944,0.6931472,1.3862944,1.3862944,1.3862944,0.6931472,1.3862944,0.6931472,0.6931472,0.6931472,1.0986123,1.0986123,1.0986123,1.0986123,1.3862944,1.0986123,1.0986123,1.0986123
CENPM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,1.0986123,0.6931472,0.0,0.0,0.0
SMDT1,1.0986123,0.6931472,1.0986123,1.3862944,1.3862944,0.6931472,1.0986123,1.0986123,0.6931472,1.0986123,1.0986123,1.0986123,1.3862944,0.6931472,0.6931472,0.6931472,1.0986123,1.0986123,1.0986123,1.0986123,0.6931472,1.0986123
NDUFA6,1.3862944,1.0986123,1.609438,1.3862944,1.609438,1.0986123,0.6931472,1.0986123,0.6931472,1.0986123,1.3862944,1.3862944,1.609438,0.6931472,1.0986123,0.6931472,1.0986123,1.609438,1.609438,1.3862944,0.6931472,1.3862944
CYP2D6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0986123,1.0986123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TCF20,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,1.0986123,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.0,0.6931472,0.6931472,0.6931472,0.89587975,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472
RRP7A,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.6931472,0.6931472,0.0,0.0
CYB5R3,0.0,0.0,0.6931472,0.6931472,0.6931472,0.0,0.6931472,0.0,0.0,0.6931472,0.6931472,0.6931472,0.6931472,0.0,0.0,0.0,0.0,0.6931472,0.6931472,0.6931472,0.0,0.6931472
ARFGAP3,0.0,0.0,0.0,0.0,0.6931472,0.6931472,0.6931472,1.3862944,1.0986123,0.6931472,1.3862944,0.6931472,1.0986123,0.0,0.6931472,1.0986123,0.6931472,0.6931472,0.6931472,0.0,0.0,0.0
PACSIN2,1.0986123,0.6931472,0.6931472,0.6931472,1.0986123,0.6931472,1.0986123,1.3862944,1.609438,1.0986123,1.3862944,0.6931472,0.6931472,1.0986123,0.6931472,1.0986123,0.6931472,0.6931472,0.6931472,1.0986123,0.6931472,0.6931472
TSPO,1.3862944,1.3862944,1.7917595,1.7917595,1.609438,1.0986123,0.6931472,1.3862944,0.6931472,1.3862944,1.3862944,1.0986123,1.0986123,2.1972246,1.0986123,1.0986123,1.3862944,1.609438,1.7917595,1.609438,1.0986123,1.7917595
SAMM50,0.0,0.0,0.6931472,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.6931472,0.6931472,0.0,0.0
PARVB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NUP50,0.0,0.6931472,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.6931472,0.6931472,0.0,0.6931472
FAM118A,0.6931472,0.6931472,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.6931472
ATXN10,0.6931472,0.6931472,0.6931472,0.6931472,0.0,1.0986123,1.0986123,0.6931472,1.0986123,0.6931472,0.6931472,0.0,0.0,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472
MIRLET7BHG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.6931472,0.0,0.0
PPARA,1.0986123,1.3862944,1.0986123,1.609438,1.609438,1.0986123,1.7917595,1.0986123,1.3862944,1.0986123,1.0986123,1.7917595,1.609438,0.6931472,1.3862944,0.6931472,1.3862944,1.0986123,1.0986123,1.0986123,0.6931472,1.3862944
TTC38,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.6931472,0.0,0.6931472,0.0,0.6931472,0.6931472,0.6931472,0.6931472,0.0,0.6931472
GTSE1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3862944,0.0,0.0,0.0,0.0,0.0,0.0,1.0986123,1.0986123,0.0,0.0,0.0
TRMU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0
GRAMD4,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CERK,0.0,0.0,0.6931472,0.6931472,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.6931472,0.0,0.0,0.0,0.0,0.6931472,0.6931472,0.6931472,0.0,0.6931472
TBC1D22A,1.3862944,1.609438,1.3862944,1.3862944,1.609438,1.3862944,1.3862944,1.3862944,1.609438,1.3862944,1.0986123,1.3862944,1.609438,1.609438,1.3862944,1.0986123,1.0986123,1.0986123,1.0986123,1.0986123,1.609438,1.3862944
BRD1,0.0,0.6931472,0.6931472,0.6931472,0.0,0.6931472,0.0,0.0,0.6931472,0.6931472,0.6931472,0.0,0.0,0.0,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.0,0.6931472
ZBED4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.6931472,0.0,0.0,0.0
CRELD2,0.0,0.6931472,0.6931472,0.0,0.0,0.0,0.0,1.0986123,0.0,0.0,1.0986123,0.0,0.0,0.0,0.6931472,0.0,0.0,0.6931472,0.6931472,0.6931472,0.0,0.6931472
PIM3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRABD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0
SELENOO,0.0,0.6931472,0.6931472,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.6931472,0.0,0.0
PLXNB2,0.6931472,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PPP6R2,1.0986123,1.0986123,0.6931472,0.6931472,0.6931472,1.0986123,1.0986123,1.0986123,1.3862944,1.0986123,1.0986123,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472
SCO2,0.6931472,0.0,0.6931472,0.6931472,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.6931472,0.6931472,0.6931472,0.0,0.6931472
GTPBP6,0.0,0.6931472,0.6931472,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.6931472,0.6931472,0.0,0.6931472
SLC25A6,1.7917595,1.609438,2.0794415,2.0794415,1.7917595,1.7917595,1.609438,1.7917595,1.0986123,1.9459101,1.609438,1.609438,1.3862944,1.7917595,1.609438,1.0986123,1.9459101,1.7917595,1.9459101,1.9459101,1.3862944,1.9459101
DHRSX,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,1.0986123,0.6931472,0.6931472,0.6931472,0.6931472,1.0986123,0.6931472,1.0986123,1.0986123,0.6931472,0.6931472,0.6931472,1.0986123,0.6931472
ZBED1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD99,1.609438,1.609438,1.609438,1.3862944,1.3862944,1.0986123,1.0986123,1.0986123,1.0986123,1.0986123,1.0986123,1.0986123,1.0986123,1.9459101,1.3862944,1.0986123,1.609438,1.609438,1.609438,1.609438,1.0986123,1.609438
ARSD,0.0,0.0,0.0,0.6931472,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0
ARSL,0.0,0.0,0.6931472,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.6931472,0.6931472,0.0,0.6931472
PUDP,0.0,0.6931472,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472
TBL1X,0.0,0.0,0.0,0.0,0.0,1.0986123,0.6931472,0.0,0.0,0.6931472,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MID1,1.0986123,1.3862944,1.0986123,1.0986123,1.0986123,1.609438,1.0986123,1.609438,2.0794415,1.9459101,1.7917595,0.6931472,0.6931472,0.6931472,1.3862944,1.609438,1.3862944,1.0986123,1.0986123,1.0986123,1.3862944,1.3862944
HCCS-DT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0
HCCS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0
ARHGAP6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3862944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRPS2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0
TMSB4X,2.8332133,1.609438,1.7917595,2.0794415,2.944439,1.7917595,1.9459101,3.0445225,1.3862944,2.7725887,2.7725887,2.3025851,3.1354942,3.8286414,2.0794415,1.3862944,1.3862944,1.7917595,2.0794415,1.9459101,1.7917595,2.1972246
OFD1,0.6931472,0.6931472,0.6931472,0.6931472,0.0,0.6931472,0.0,0.6931472,0.6931472,0.6931472,0.6931472,0.0,0.0,0.0,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472
BMX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1972246,0.0
ACE2,0.0,0.0,0.0,0.0,1.0986123,0.0,0.0,0.0,0.0,0.0,0.0,1.0986123,1.7917595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AP1S2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0986123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CTPS2,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.0,0.0,0.6931472,0.6931472,0.0,1.0986123,0.0,0.0,0.6931472,0.0,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472
SYAP1,1.0986123,1.0986123,1.0986123,1.0986123,1.0986123,1.0986123,1.0986123,1.0986123,0.6931472,1.0986123,1.0986123,1.0986123,1.0986123,0.6931472,0.6931472,0.6931472,1.0986123,1.0986123,1.0986123,1.0986123,0.6931472,1.0986123
TXLNG,0.0,0.6931472,0.6931472,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.6931472,0.6931472,0.6931472,0.0,0.6931472
RBBP7,0.6931472,0.6931472,1.0986123,0.6931472,0.0,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,1.0986123,0.0,0.0,0.6931472,0.6931472,0.6931472,0.6931472,1.0986123,1.0986123,0.6931472,0.6931472,0.6931472
REPS2,0.0,0.0,0.0,0.0,0.0,0.0,1.0986123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SCML1,0.6931472,0.6931472,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.0,0.6931472
PDHA1,0.6931472,1.0986123,1.3862944,1.0986123,1.0986123,0.6931472,0.6931472,0.6931472,0.6931472,1.0986123,1.0986123,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,1.0986123,1.0986123,1.0986123,1.0986123,0.6931472,1.3862944
SH3KBP1,0.6931472,0.0,0.0,0.0,0.6931472,0.0,1.0986123,0.0,0.0,0.0,0.0,0.0,0.0,1.0986123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EIF1AX,1.0986123,1.3862944,1.609438,1.0986123,1.0986123,1.0986123,1.0986123,1.3862944,0.6931472,1.3862944,1.3862944,1.0986123,1.0986123,1.3862944,1.0986123,0.6931472,1.3862944,1.609438,1.609438,1.609438,1.0986123,1.3862944
RPS6KA3,1.3862944,1.0986123,1.0986123,1.0986123,1.3862944,1.3862944,0.6931472,1.3862944,1.3862944,1.0986123,1.0986123,0.6931472,0.89587975,1.0986123,1.0986123,1.0986123,1.0986123,1.0986123,1.0986123,0.6931472,1.3862944,1.0986123
SMS,0.6931472,1.0986123,1.0986123,1.0986123,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,1.0986123,1.0986123,0.6931472,0.6931472,1.0986123,0.6931472,0.6931472,0.6931472,1.0986123,1.0986123,1.0986123,0.6931472,1.0986123
PTCHD1-AS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.609438,0.0
PRDX4,0.0,0.6931472,1.0986123,0.6931472,0.0,0.6931472,0.0,1.0986123,0.6931472,0.6931472,1.0986123,0.0,0.0,0.6931472,0.6931472,0.6931472,0.6931472,1.0986123,1.0986123,0.6931472,0.6931472,0.6931472
SAT1,2.3025851,1.3862944,1.3862944,2.1972246,2.3025851,0.6931472,1.0986123,1.0986123,1.0986123,1.0986123,0.6931472,2.1972246,2.0794415,2.8903718,1.3862944,1.0986123,1.3862944,1.3862944,1.609438,1.609438,1.0986123,1.3862944
APOO,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0
EIF2S3,1.0986123,0.6931472,1.0986123,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,1.0986123,1.0986123,0.6931472,0.0,0.6931472,0.6931472,0.6931472,0.6931472,1.0986123,1.0986123,1.0986123,0.6931472,1.0986123
ZFX,0.0,0.6931472,0.6931472,0.6931472,0.6931472,0.0,0.0,0.0,0.0,0.6931472,0.6931472,0.0,0.0,0.0,0.6931472,0.0,0.0,0.6931472,0.6931472,0.6931472,0.0,0.6931472
PDK3,0.0,0.0,0.0,0.6931472,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
POLA1,0.0,1.3862944,1.0986123,0.0,0.0,0.0,0.6931472,0.0,0.6931472,0.6931472,0.6931472,0.0,0.0,0.6931472,0.6931472,0.6931472,0.6931472,1.0986123,0.0,0.6931472,0.6931472,1.0986123
GK,0.0,0.0,0.0,0.6931472,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,1.0986123,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CYBB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7917595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RPGR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0
OTC,0.0,1.0986123,1.0986123,1.0986123,1.0986123,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.6931472,0.6931472,0.6931472,1.0986123,1.0986123,1.0986123,0.6931472,1.0986123
TSPAN7,0.0,0.0,0.0,0.6931472,0.6931472,0.6931472,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.6931472
ATP6AP2,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.0,0.0,0.6931472,0.0,0.6931472,0.6931472,0.0,0.0,1.3862944,0.6931472,0.0,0.6931472,0.6931472,0.6931472,0.6931472,0.0,0.6931472
MED14,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.0,0.0,0.0,0.0,0.0,0.6931472,0.6931472,0.0,0.0,0.6931472,0.0,0.0,0.6931472,0.6931472,0.6931472,0.0,0.6931472
USP9X,1.3862944,1.3862944,1.0986123,1.3862944,1.0986123,1.3862944,1.3862944,1.3862944,1.609438,1.3862944,1.3862944,1.0986123,1.0986123,1.609438,1.0986123,1.0986123,1.0986123,1.0986123,1.3862944,1.0986123,1.0986123,1.0986123
DDX3X,1.0986123,0.6931472,0.6931472,0.6931472,0.6931472,1.0986123,1.0986123,1.0986123,0.6931472,1.0986123,1.0986123,1.0986123,1.0986123,1.609438,0.6931472,0.6931472,1.0986123,1.0986123,1.0986123,1.3862944,0.6931472,0.6931472
CASK,1.7917595,2.1972246,1.9459101,1.9459101,1.7917595,1.7917595,1.9459101,1.609438,1.9459101,1.7917595,1.609438,1.609438,1.3862944,1.0986123,2.0794415,1.609438,2.1972246,1.7917595,1.7917595,1.9459101,1.609438,1.9459101
GPR34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAOA,1.9459101,2.3025851,2.3025851,2.6390574,3.0910425,1.0986123,1.0986123,1.3862944,1.3862944,1.3862944,0.6931472,2.0794415,2.673554,1.0986123,2.3025851,1.0986123,2.0794415,2.0794415,2.3025851,2.1972246,1.3862944,2.4849067
MAOB,0.0,0.0,0.0,1.0986123,1.0986123,0.0,0.0,0.0,0.0,0.0,0.0,1.0986123,1.0986123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KDM6A,1.0986123,1.0986123,0.6931472,1.0986123,1.0986123,1.3862944,1.3862944,1.0986123,1.3862944,1.0986123,1.0986123,1.3862944,1.609438,1.0986123,0.6931472,1.0986123,0.6931472,0.6931472,1.0986123,1.0986123,1.0986123,0.6931472
NDUFB11,1.3862944,1.3862944,1.7917595,1.609438,1.3862944,1.3862944,1.3862944,1.609438,0.6931472,1.609438,1.7917595,1.3862944,1.0986123,1.0986123,1.3862944,1.0986123,1.3862944,1.9459101,1.7917595,1.609438,1.0986123,1.609438
RBM10,0.0,0.6931472,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.6931472,0.6931472,0.0,0.0
UBA1,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.0,0.0,0.6931472,0.0,0.6931472,0.6931472,0.0,0.0,0.0,0.6931472,0.0,0.0,0.6931472,0.6931472,0.6931472,0.0,0.6931472
CDK16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3465736,0.0,0.0,0.0
TIMP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7917595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CFP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UXT,1.0986123,0.6931472,1.0986123,1.0986123,1.0986123,0.6931472,0.6931472,1.0986123,0.6931472,0.6931472,1.0986123,0.6931472,0.6931472,1.0986123,0.6931472,0.6931472,1.0986123,1.0986123,1.0986123,1.0986123,0.6931472,1.0986123
EBP,0.6931472,1.0986123,1.0986123,1.0986123,1.0986123,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,1.0986123,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,1.3862944,1.3862944,1.0986123,0.6931472,1.3862944
RBM3,1.0986123,1.0986123,1.0986123,1.0986123,1.0986123,1.0986123,1.0986123,1.3862944,0.6931472,1.3862944,1.3862944,0.6931472,0.6931472,1.0986123,1.0986123,0.6931472,0.6931472,1.0986123,1.3862944,1.3862944,0.6931472,1.0986123
PCSK1N,0.0,0.0,0.0,0.0,0.0,0.0,2.0794415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PQBP1,0.0,0.0,0.6931472,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.6931472,0.0,0.0,0.0
TIMM17B,0.0,0.0,0.6931472,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.6931472,0.6931472,0.0,0.6931472
PLP2,0.6931472,0.6931472,1.0986123,0.6931472,0.0,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,1.0986123,0.0,0.0,0.6931472,0.6931472,0.6931472,0.6931472,1.3862944,1.0986123,1.0986123,0.6931472,1.0986123
